Game_Ids,Player_Ids_In_Roster,Player_Game_Stats
2014010029,"['8469638', '8466285', '8477932', '8475755', '8475760', '8477422', '8476456', '8477346', '8470039', '8475179', '8476389', '8475213', '8475253', '8465978', '8471219', '8468001', '8476428', '8466141', '8475263', '8475786', '8476875', '8476400', '8475790', '8477452', '8477493', '8468504']","[{}, {}, {}, {'skaterStats': {'timeOnIce': '21:38', 'assists': 0, 'goals': 0, 'shots': 1, 'hits': 3, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 4, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 1, 'plusMinus': 1, 'evenTimeOnIce': '17:54', 'powerPlayTimeOnIce': '1:56', 'shortHandedTimeOnIce': '1:48'}}, {'skaterStats': {'timeOnIce': '15:39', 'assists': 0, 'goals': 0, 'shots': 4, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 36.0, 'faceOffWins': 5, 'faceoffTaken': 14, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': 1, 'evenTimeOnIce': '9:19', 'powerPlayTimeOnIce': '4:50', 'shortHandedTimeOnIce': '1:30'}}, {}, {'skaterStats': {'timeOnIce': '14:53', 'assists': 1, 'goals': 0, 'shots': 0, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 1, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': 1, 'evenTimeOnIce': '9:42', 'powerPlayTimeOnIce': '4:50', 'shortHandedTimeOnIce': '0:21'}}, {'skaterStats': {'timeOnIce': '19:30', 'assists': 0, 'goals': 0, 'shots': 2, 'hits': 3, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 2, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 1, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -1, 'evenTimeOnIce': '13:09', 'powerPlayTimeOnIce': '4:11', 'shortHandedTimeOnIce': '2:10'}}, {}, {'skaterStats': {'timeOnIce': '24:56', 'assists': 1, 'goals': 0, 'shots': 1, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 1, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 1, 'plusMinus': 0, 'evenTimeOnIce': '15:40', 'powerPlayTimeOnIce': '5:21', 'shortHandedTimeOnIce': '3:55'}}, {'skaterStats': {'timeOnIce': '13:03', 'assists': 1, 'goals': 0, 'shots': 1, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 2, 'faceOffPct': 50.0, 'faceOffWins': 9, 'faceoffTaken': 18, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 1, 'plusMinus': -1, 'evenTimeOnIce': '10:07', 'powerPlayTimeOnIce': '2:23', 'shortHandedTimeOnIce': '0:33'}}, {'skaterStats': {'timeOnIce': '11:10', 'assists': 0, 'goals': 0, 'shots': 2, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 50.0, 'faceOffWins': 4, 'faceoffTaken': 8, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': 0, 'evenTimeOnIce': '8:46', 'powerPlayTimeOnIce': '0:00', 'shortHandedTimeOnIce': '2:24'}}, {}, {}, {}, {}, {'skaterStats': {'timeOnIce': '11:05', 'assists': 0, 'goals': 0, 'shots': 0, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 0.0, 'faceOffWins': 0, 'faceoffTaken': 1, 'takeaways': 1, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': 0, 'evenTimeOnIce': '10:25', 'powerPlayTimeOnIce': '0:00', 'shortHandedTimeOnIce': '0:40'}}, {}, {}, {}, {}, {}, {}, {}, {}, {}]"
2014010051,"['8469638', '8466285', '8477932', '8475755', '8475760', '8477422', '8476456', '8477346', '8470039', '8475179', '8476389', '8475213', '8475253', '8465978', '8471219', '8468001', '8476428', '8466141', '8475263', '8475786', '8476875', '8476400', '8475790', '8477452', '8477493', '8468504']","[{}, {}, {}, {}, {'skaterStats': {'timeOnIce': '17:31', 'assists': 0, 'goals': 0, 'shots': 2, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 39.0, 'faceOffWins': 7, 'faceoffTaken': 18, 'takeaways': 2, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': 0, 'evenTimeOnIce': '14:34', 'powerPlayTimeOnIce': '2:57', 'shortHandedTimeOnIce': '0:00'}}, {}, {'skaterStats': {'timeOnIce': '16:41', 'assists': 0, 'goals': 0, 'shots': 0, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 1, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': 0, 'evenTimeOnIce': '13:39', 'powerPlayTimeOnIce': '3:02', 'shortHandedTimeOnIce': '0:00'}}, {'skaterStats': {'timeOnIce': '22:22', 'assists': 0, 'goals': 0, 'shots': 0, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 1, 'giveaways': 1, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 1, 'plusMinus': 0, 'evenTimeOnIce': '19:05', 'powerPlayTimeOnIce': '2:41', 'shortHandedTimeOnIce': '0:36'}}, {}, {'skaterStats': {'timeOnIce': '25:32', 'assists': 0, 'goals': 0, 'shots': 1, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 1, 'giveaways': 1, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 2, 'plusMinus': 0, 'evenTimeOnIce': '21:19', 'powerPlayTimeOnIce': '2:58', 'shortHandedTimeOnIce': '1:15'}}, {'skaterStats': {'timeOnIce': '17:12', 'assists': 0, 'goals': 0, 'shots': 2, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 9.0, 'faceOffWins': 1, 'faceoffTaken': 11, 'takeaways': 1, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -1, 'evenTimeOnIce': '13:34', 'powerPlayTimeOnIce': '2:53', 'shortHandedTimeOnIce': '0:45'}}, {}, {}, {}, {'goalieStats': {'timeOnIce': '40:00', 'assists': 0, 'goals': 0, 'pim': 0, 'shots': 10, 'saves': 9, 'powerPlaySaves': 0, 'shortHandedSaves': 0, 'evenSaves': 9, 'shortHandedShotsAgainst': 0, 'evenShotsAgainst': 10, 'powerPlayShotsAgainst': 0, 'savePercentage': 90.0, 'evenStrengthSavePercentage': 90.0}}, {}, {}, {}, {}, {}, {}, {'skaterStats': {'timeOnIce': '13:19', 'assists': 0, 'goals': 0, 'shots': 0, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': 0, 'evenTimeOnIce': '13:16', 'powerPlayTimeOnIce': '0:03', 'shortHandedTimeOnIce': '0:00'}}, {}, {}, {}, {'skaterStats': {'timeOnIce': '17:28', 'assists': 0, 'goals': 0, 'shots': 1, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -1, 'evenTimeOnIce': '13:49', 'powerPlayTimeOnIce': '2:54', 'shortHandedTimeOnIce': '0:45'}}]"
2014010065,"['8469638', '8466285', '8477932', '8475755', '8475760', '8477422', '8476456', '8477346', '8470039', '8475179', '8476389', '8475213', '8475253', '8465978', '8471219', '8468001', '8476428', '8466141', '8475263', '8475786', '8476875', '8476400', '8475790', '8477452', '8477493', '8468504']","[{'skaterStats': {'timeOnIce': '16:08', 'assists': 0, 'goals': 0, 'shots': 0, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 50.0, 'faceOffWins': 1, 'faceoffTaken': 2, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -2, 'evenTimeOnIce': '14:29', 'powerPlayTimeOnIce': '0:41', 'shortHandedTimeOnIce': '0:58'}}, {'skaterStats': {'timeOnIce': '26:01', 'assists': 0, 'goals': 0, 'shots': 1, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 1, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -2, 'evenTimeOnIce': '20:19', 'powerPlayTimeOnIce': '1:18', 'shortHandedTimeOnIce': '4:24'}}, {}, {'skaterStats': {'timeOnIce': '17:25', 'assists': 1, 'goals': 0, 'shots': 1, 'hits': 2, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 1, 'plusMinus': 2, 'evenTimeOnIce': '16:20', 'powerPlayTimeOnIce': '0:42', 'shortHandedTimeOnIce': '0:23'}}, {'skaterStats': {'timeOnIce': '14:12', 'assists': 0, 'goals': 0, 'shots': 1, 'hits': 3, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 2, 'faceOffPct': 65.0, 'faceOffWins': 11, 'faceoffTaken': 17, 'takeaways': 2, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': 0, 'evenTimeOnIce': '13:30', 'powerPlayTimeOnIce': '0:42', 'shortHandedTimeOnIce': '0:00'}}, {}, {}, {}, {'skaterStats': {'timeOnIce': '15:03', 'assists': 0, 'goals': 0, 'shots': 2, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 0, 'giveaways': 1, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -2, 'evenTimeOnIce': '14:21', 'powerPlayTimeOnIce': '0:42', 'shortHandedTimeOnIce': '0:00'}}, {}, {}, {'skaterStats': {'timeOnIce': '13:25', 'assists': 1, 'goals': 0, 'shots': 1, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 25.0, 'faceOffWins': 3, 'faceoffTaken': 12, 'takeaways': 1, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': 2, 'evenTimeOnIce': '11:18', 'powerPlayTimeOnIce': '0:00', 'shortHandedTimeOnIce': '2:07'}}, {}, {}, {'goalieStats': {'timeOnIce': '0:00', 'assists': 0, 'goals': 0, 'pim': 0, 'shots': 0, 'saves': 0, 'powerPlaySaves': 0, 'shortHandedSaves': 0, 'evenSaves': 0, 'shortHandedShotsAgainst': 0, 'evenShotsAgainst': 0, 'powerPlayShotsAgainst': 0}}, {}, {'skaterStats': {'timeOnIce': '13:18', 'assists': 0, 'goals': 1, 'shots': 3, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 50.0, 'faceOffWins': 1, 'faceoffTaken': 2, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 1, 'plusMinus': 2, 'evenTimeOnIce': '12:17', 'powerPlayTimeOnIce': '0:00', 'shortHandedTimeOnIce': '1:01'}}, {'goalieStats': {'timeOnIce': '59:16', 'assists': 0, 'goals': 0, 'pim': 0, 'shots': 28, 'saves': 23, 'powerPlaySaves': 7, 'shortHandedSaves': 0, 'evenSaves': 16, 'shortHandedShotsAgainst': 0, 'evenShotsAgainst': 19, 'powerPlayShotsAgainst': 9, 'savePercentage': 82.14285714285714, 'evenStrengthSavePercentage': 84.21052631578947, 'powerPlaySavePercentage': 77.77777777777779}}, {}, {}, {}, {}, {'skaterStats': {'timeOnIce': '20:12', 'assists': 0, 'goals': 0, 'shots': 2, 'hits': 3, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 1, 'plusMinus': 1, 'evenTimeOnIce': '16:02', 'powerPlayTimeOnIce': '1:18', 'shortHandedTimeOnIce': '2:52'}}, {}, {'skaterStats': {'timeOnIce': '16:57', 'assists': 1, 'goals': 0, 'shots': 2, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 53.0, 'faceOffWins': 10, 'faceoffTaken': 19, 'takeaways': 0, 'giveaways': 1, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 2, 'plusMinus': -3, 'evenTimeOnIce': '15:13', 'powerPlayTimeOnIce': '0:41', 'shortHandedTimeOnIce': '1:03'}}, {}]"
2014010088,"['8469638', '8466285', '8477932', '8475755', '8475760', '8477422', '8476456', '8477346', '8470039', '8475179', '8476389', '8475213', '8475253', '8465978', '8471219', '8468001', '8476428', '8466141', '8475263', '8475786', '8476875', '8476400', '8475790', '8477452', '8477493', '8468504']","[{'skaterStats': {'timeOnIce': '14:11', 'assists': 0, 'goals': 0, 'shots': 0, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 2, 'faceOffPct': 33.0, 'faceOffWins': 3, 'faceoffTaken': 9, 'takeaways': 0, 'giveaways': 2, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -1, 'evenTimeOnIce': '10:55', 'powerPlayTimeOnIce': '3:16', 'shortHandedTimeOnIce': '0:00'}}, {'skaterStats': {'timeOnIce': '28:36', 'assists': 0, 'goals': 0, 'shots': 0, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -1, 'evenTimeOnIce': '21:56', 'powerPlayTimeOnIce': '3:36', 'shortHandedTimeOnIce': '3:04'}}, {'skaterStats': {'timeOnIce': '24:08', 'assists': 0, 'goals': 0, 'shots': 1, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 0, 'giveaways': 1, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -1, 'evenTimeOnIce': '19:46', 'powerPlayTimeOnIce': '3:28', 'shortHandedTimeOnIce': '0:54'}}, {}, {'skaterStats': {'timeOnIce': '17:16', 'assists': 0, 'goals': 0, 'shots': 2, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 60.0, 'faceOffWins': 9, 'faceoffTaken': 15, 'takeaways': 0, 'giveaways': 1, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -1, 'evenTimeOnIce': '12:36', 'powerPlayTimeOnIce': '2:42', 'shortHandedTimeOnIce': '1:58'}}, {}, {'skaterStats': {'timeOnIce': '16:14', 'assists': 0, 'goals': 0, 'shots': 3, 'hits': 2, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 0.0, 'faceOffWins': 0, 'faceoffTaken': 1, 'takeaways': 1, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -2, 'evenTimeOnIce': '13:48', 'powerPlayTimeOnIce': '2:14', 'shortHandedTimeOnIce': '0:12'}}, {}, {}, {'skaterStats': {'timeOnIce': '2:26', 'assists': 0, 'goals': 0, 'shots': 0, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 2, 'plusMinus': 0, 'evenTimeOnIce': '1:30', 'powerPlayTimeOnIce': '0:00', 'shortHandedTimeOnIce': '0:56'}}, {'skaterStats': {'timeOnIce': '14:54', 'assists': 0, 'goals': 0, 'shots': 2, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 2, 'faceOffPct': 57.0, 'faceOffWins': 8, 'faceoffTaken': 14, 'takeaways': 0, 'giveaways': 1, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 2, 'plusMinus': -1, 'evenTimeOnIce': '12:49', 'powerPlayTimeOnIce': '0:00', 'shortHandedTimeOnIce': '2:05'}}, {}, {}, {'skaterStats': {'timeOnIce': '10:51', 'assists': 0, 'goals': 0, 'shots': 3, 'hits': 0, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 1, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': 0, 'evenTimeOnIce': '10:21', 'powerPlayTimeOnIce': '0:30', 'shortHandedTimeOnIce': '0:00'}}, {'goalieStats': {'timeOnIce': '0:00', 'assists': 0, 'goals': 0, 'pim': 0, 'shots': 0, 'saves': 0, 'powerPlaySaves': 0, 'shortHandedSaves': 0, 'evenSaves': 0, 'shortHandedShotsAgainst': 0, 'evenShotsAgainst': 0, 'powerPlayShotsAgainst': 0}}, {'skaterStats': {'timeOnIce': '14:57', 'assists': 0, 'goals': 0, 'shots': 2, 'hits': 4, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 50.0, 'faceOffWins': 5, 'faceoffTaken': 10, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -1, 'evenTimeOnIce': '11:43', 'powerPlayTimeOnIce': '0:30', 'shortHandedTimeOnIce': '2:44'}}, {}, {'goalieStats': {'timeOnIce': '59:22', 'assists': 0, 'goals': 0, 'pim': 0, 'shots': 32, 'saves': 30, 'powerPlaySaves': 9, 'shortHandedSaves': 2, 'evenSaves': 19, 'shortHandedShotsAgainst': 2, 'evenShotsAgainst': 21, 'powerPlayShotsAgainst': 9, 'savePercentage': 93.75, 'shortHandedSavePercentage': 100.0, 'evenStrengthSavePercentage': 90.47619047619048, 'powerPlaySavePercentage': 100.0}}, {}, {}, {}, {}, {'skaterStats': {'timeOnIce': '22:40', 'assists': 0, 'goals': 0, 'shots': 1, 'hits': 5, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 4, 'faceOffWins': 0, 'faceoffTaken': 0, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 2, 'plusMinus': -1, 'evenTimeOnIce': '18:26', 'powerPlayTimeOnIce': '2:32', 'shortHandedTimeOnIce': '1:42'}}, {}, {'skaterStats': {'timeOnIce': '15:36', 'assists': 0, 'goals': 0, 'shots': 1, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 30.0, 'faceOffWins': 3, 'faceoffTaken': 10, 'takeaways': 0, 'giveaways': 0, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 0, 'plusMinus': -1, 'evenTimeOnIce': '12:48', 'powerPlayTimeOnIce': '2:48', 'shortHandedTimeOnIce': '0:00'}}, {'skaterStats': {'timeOnIce': '16:41', 'assists': 0, 'goals': 0, 'shots': 2, 'hits': 1, 'powerPlayGoals': 0, 'powerPlayAssists': 0, 'penaltyMinutes': 0, 'faceOffPct': 100.0, 'faceOffWins': 1, 'faceoffTaken': 1, 'takeaways': 0, 'giveaways': 1, 'shortHandedGoals': 0, 'shortHandedAssists': 0, 'blocked': 1, 'plusMinus': -2, 'evenTimeOnIce': '14:07', 'powerPlayTimeOnIce': '2:14', 'shortHandedTimeOnIce': '0:20'}}]"
